date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:28	5981446/5981446	---MCZ	200	added ('OK')	application/javascript	etag:W/%221c97df468a8e002c636cb0255da1f30e%22	https://discord.com/assets/37c09c1d0fe09d546eab.js	C:/My%20Web%20Sites/metabots/discord.com/assets/37c09c1d0fe09d546eab.js	(from https://discord.com/invite/XjcRyaFDYe)
10:54:28	600/600	---M-Z	200	added ('OK')	text/plain	date:Wed,%2009%20Feb%202022%2003:54:27%20UTC	https://twitter.com/robots.txt		(from http://localhost/wp/meta/)
10:54:29	54304/54304	---M-Z	200	added ('OK')	application/javascript	etag:%22q5M3B0z9boHDnPZ/dlg2cw==%22	https://abs.twimg.com/responsive-web/client-web-legacy/polyfills.652a93e5.js	C:/My%20Web%20Sites/metabots/abs.twimg.com/responsive-web/client-web-legacy/polyfills.652a93e5.js	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:30	672570/672570	---M-Z	200	added ('OK')	application/javascript	etag:%22Uv/3hbCrWyZlPtNYmi1QWw==%22	https://abs.twimg.com/responsive-web/client-web-legacy/vendors~main.3e3dae95.js	C:/My%20Web%20Sites/metabots/abs.twimg.com/responsive-web/client-web-legacy/vendors_main.3e3dae95.js	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:30	300753/300753	---M-Z	200	added ('OK')	application/javascript	etag:%22XPbIoJOLC/RfeMuEHG/bAg==%22	https://abs.twimg.com/responsive-web/client-web-legacy/i18n/en.09f1bae5.js	C:/My%20Web%20Sites/metabots/abs.twimg.com/responsive-web/client-web-legacy/i18n/en.09f1bae5.js	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:30	1982747/1982747	---M-Z	200	added ('OK')	application/javascript	etag:%22d3a8hChBN6d3apO3mXU3CA==%22	https://abs.twimg.com/responsive-web/client-web-legacy/main.a9b564c5.js	C:/My%20Web%20Sites/metabots/abs.twimg.com/responsive-web/client-web-legacy/main.a9b564c5.js	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:31	2942/2942	---M--	200	added ('OK')	application/manifest+json	etag:W/%22b7e-OtWytvLzwjQ3MEeTZjrzR5zwl3U%22	https://twitter.com/manifest.json	C:/My%20Web%20Sites/metabots/twitter.com/manifest.json	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:31	90292/90292	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:31%20GMT	https://twitter.com/metabots_	C:/My%20Web%20Sites/metabots/twitter.com/metabots_.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:32	90292/90292	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:32%20GMT	https://twitter.com/metabots_?lang=en	C:/My%20Web%20Sites/metabots/twitter.com/metabots_9ed2.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:32	90479/90479	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:32%20GMT	https://twitter.com/metabots_?lang=ar	C:/My%20Web%20Sites/metabots/twitter.com/metabots_d6cc.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:32	90506/90506	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:33%20GMT	https://twitter.com/metabots_?lang=ar-x-fm	C:/My%20Web%20Sites/metabots/twitter.com/metabots_5caa.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:33	90858/90858	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:33%20GMT	https://twitter.com/metabots_?lang=bg	C:/My%20Web%20Sites/metabots/twitter.com/metabots_1f03.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:33	90870/90870	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:34%20GMT	https://twitter.com/metabots_?lang=bn	C:/My%20Web%20Sites/metabots/twitter.com/metabots_bbc9.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:35	90361/90361	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:34%20GMT	https://twitter.com/metabots_?lang=ca	C:/My%20Web%20Sites/metabots/twitter.com/metabots_a35d.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:35	90615/90615	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:35%20GMT	https://twitter.com/metabots_?lang=cs	C:/My%20Web%20Sites/metabots/twitter.com/metabots_7b3f.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:36	90322/90322	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:36%20GMT	https://twitter.com/metabots_?lang=da	C:/My%20Web%20Sites/metabots/twitter.com/metabots_c423.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:37	90375/90375	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:37%20GMT	https://twitter.com/metabots_?lang=de	C:/My%20Web%20Sites/metabots/twitter.com/metabots_3322.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:38	90842/90842	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:38%20GMT	https://twitter.com/metabots_?lang=el	C:/My%20Web%20Sites/metabots/twitter.com/metabots_4bed.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:39	90304/90304	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:39%20GMT	https://twitter.com/metabots_?lang=en-GB	C:/My%20Web%20Sites/metabots/twitter.com/metabots_a4c9.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:39	90802/90802	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:39%20GMT	https://twitter.com/metabots_?lang=es	C:/My%20Web%20Sites/metabots/twitter.com/metabots_c69a.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:40	90336/90336	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:40%20GMT	https://twitter.com/metabots_?lang=eu	C:/My%20Web%20Sites/metabots/twitter.com/metabots_ad9c.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:41	90643/90643	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:41%20GMT	https://twitter.com/metabots_?lang=fa	C:/My%20Web%20Sites/metabots/twitter.com/metabots_e6ac.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:42	90340/90340	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:42%20GMT	https://twitter.com/metabots_?lang=fi	C:/My%20Web%20Sites/metabots/twitter.com/metabots_5720.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:43	90447/90447	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:43%20GMT	https://twitter.com/metabots_?lang=fr	C:/My%20Web%20Sites/metabots/twitter.com/metabots_e68f.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:44	90363/90363	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:44%20GMT	https://twitter.com/metabots_?lang=ga	C:/My%20Web%20Sites/metabots/twitter.com/metabots_5242.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:45	90321/90321	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:45%20GMT	https://twitter.com/metabots_?lang=gl	C:/My%20Web%20Sites/metabots/twitter.com/metabots_4240.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:46	91070/91070	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:46%20GMT	https://twitter.com/metabots_?lang=gu	C:/My%20Web%20Sites/metabots/twitter.com/metabots_7d5b.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:47	90388/90388	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:47%20GMT	https://twitter.com/metabots_?lang=he	C:/My%20Web%20Sites/metabots/twitter.com/metabots_64f4.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:48	90804/90804	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:48%20GMT	https://twitter.com/metabots_?lang=hi	C:/My%20Web%20Sites/metabots/twitter.com/metabots_ef8e.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:48	90363/90363	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:48%20GMT	https://twitter.com/metabots_?lang=hr	C:/My%20Web%20Sites/metabots/twitter.com/metabots_1ebe.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:48	90394/90394	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:49%20GMT	https://twitter.com/metabots_?lang=hu	C:/My%20Web%20Sites/metabots/twitter.com/metabots_a30c.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:49	90340/90340	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:49%20GMT	https://twitter.com/metabots_?lang=id	C:/My%20Web%20Sites/metabots/twitter.com/metabots_9bb4.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:49	90316/90316	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:49%20GMT	https://twitter.com/metabots_?lang=it	C:/My%20Web%20Sites/metabots/twitter.com/metabots_cf53.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:50	90695/90695	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:50%20GMT	https://twitter.com/metabots_?lang=ja	C:/My%20Web%20Sites/metabots/twitter.com/metabots_c9e6.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:50	90801/90801	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:50%20GMT	https://twitter.com/metabots_?lang=kn	C:/My%20Web%20Sites/metabots/twitter.com/metabots_21c9.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:51	90630/90630	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:51%20GMT	https://twitter.com/metabots_?lang=ko	C:/My%20Web%20Sites/metabots/twitter.com/metabots_7542.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:52	90830/90830	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:51%20GMT	https://twitter.com/metabots_?lang=mr	C:/My%20Web%20Sites/metabots/twitter.com/metabots_c203.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:53	90331/90331	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:52%20GMT	https://twitter.com/metabots_?lang=ms	C:/My%20Web%20Sites/metabots/twitter.com/metabots_99dc.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:53	90569/90569	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:53%20GMT	https://twitter.com/metabots_?lang=nb	C:/My%20Web%20Sites/metabots/twitter.com/metabots_2bc7.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:54	90336/90336	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:54%20GMT	https://twitter.com/metabots_?lang=nl	C:/My%20Web%20Sites/metabots/twitter.com/metabots_cdb1.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:56	90398/90398	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:56%20GMT	https://twitter.com/metabots_?lang=pl	C:/My%20Web%20Sites/metabots/twitter.com/metabots_6bf8.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:57	90581/90581	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:57%20GMT	https://twitter.com/metabots_?lang=pt	C:/My%20Web%20Sites/metabots/twitter.com/metabots_923c.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:57	90382/90382	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:57%20GMT	https://twitter.com/metabots_?lang=ro	C:/My%20Web%20Sites/metabots/twitter.com/metabots_0b5e.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:58	90661/90661	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:58%20GMT	https://twitter.com/metabots_?lang=ru	C:/My%20Web%20Sites/metabots/twitter.com/metabots_2139.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:54:59	90614/90614	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:54:59%20GMT	https://twitter.com/metabots_?lang=sk	C:/My%20Web%20Sites/metabots/twitter.com/metabots_08c7.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:00	90577/90577	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:00%20GMT	https://twitter.com/metabots_?lang=sr	C:/My%20Web%20Sites/metabots/twitter.com/metabots_6e27.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:01	90310/90310	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:01%20GMT	https://twitter.com/metabots_?lang=sv	C:/My%20Web%20Sites/metabots/twitter.com/metabots_9e93.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:02	90839/90839	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:02%20GMT	https://twitter.com/metabots_?lang=ta	C:/My%20Web%20Sites/metabots/twitter.com/metabots_880d.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:03	90836/90836	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:03%20GMT	https://twitter.com/metabots_?lang=th	C:/My%20Web%20Sites/metabots/twitter.com/metabots_cc5a.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:05	90392/90392	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:04%20GMT	https://twitter.com/metabots_?lang=tr	C:/My%20Web%20Sites/metabots/twitter.com/metabots_2296.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:06	90650/90650	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:06%20GMT	https://twitter.com/metabots_?lang=uk	C:/My%20Web%20Sites/metabots/twitter.com/metabots_9277.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:07	90539/90539	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:07%20GMT	https://twitter.com/metabots_?lang=ur	C:/My%20Web%20Sites/metabots/twitter.com/metabots_add9.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:08	90336/90336	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:07%20GMT	https://twitter.com/metabots_?lang=vi	C:/My%20Web%20Sites/metabots/twitter.com/metabots_e034.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:08	90729/90729	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:08%20GMT	https://twitter.com/metabots_?lang=zh	C:/My%20Web%20Sites/metabots/twitter.com/metabots_3454.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:09	90305/90305	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:09%20GMT	https://twitter.com/metabots_?lang=zh-Hant	C:/My%20Web%20Sites/metabots/twitter.com/metabots_42d0.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:10	496/496	---M--	200	added ('OK')	application/opensearchdescription+xml	etag:W/%221f0-85TM3Ka795qemUQHTCT2QcJH0RQ%22	https://twitter.com/opensearch.xml	C:/My%20Web%20Sites/metabots/twitter.com/opensearch.xml	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:13	8582/8582	---M--	200	added ('OK')	image/png	etag:%22jqIZ0I6v36QSNgN8MvXWNQ==%22	https://abs.twimg.com/responsive-web/client-web-legacy/icon-ios.b1fc7275.png	C:/My%20Web%20Sites/metabots/abs.twimg.com/responsive-web/client-web-legacy/icon-ios.b1fc7275.png	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:13	1015/1015	---M--	200	added ('OK')	image/png	etag:%227vm/v2DloVVWH9dCWPNBNA==%22	https://abs.twimg.com/errors/logo46x38.png	C:/My%20Web%20Sites/metabots/abs.twimg.com/errors/logo46x38.png	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:15	210/210	---M-Z	302	error ('Found')	text/html	date:Wed,%2009%20Feb%202022%2003:55:15%20GMT	https://twitter.com/tos	C:/My%20Web%20Sites/metabots/twitter.com/tos.7c.delayed	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:16	96028/96028	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:16%20GMT	https://twitter.com/en/tos	C:/My%20Web%20Sites/metabots/twitter.com/en/tos.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:17	214/214	---M-Z	302	error ('Found')	text/html	date:Wed,%2009%20Feb%202022%2003:55:17%20GMT	https://twitter.com/privacy	C:/My%20Web%20Sites/metabots/twitter.com/privacy.7e.delayed	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:18	189621/189621	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Feb%202022%2003:55:18%20GMT	https://twitter.com/en/privacy	C:/My%20Web%20Sites/metabots/twitter.com/en/privacy.html	(from https://twitter.com/metabots_?t=mE7MaJnZ_EljLroyGJl-uw&s=09)
10:55:19	220/220	---M-Z	200	added ('OK')	text/plain	date:Sat,%2029%20Jan%202022%2006:34:34%20GMT	https://www.instagram.com/robots.txt		(from http://localhost/wp/meta/)
10:55:19	179513/179513	---M-Z	200	added ('OK')	text/css	etag:%228293fc4ef07b%22	https://www.instagram.com/static/bundles/metro/ConsumerUICommons.css/8293fc4ef07b.css	C:/My%20Web%20Sites/metabots/www.instagram.com/static/bundles/metro/ConsumerUICommons.css/8293fc4ef07b.css	(from https://www.instagram.com/metabots_/?hl=id%20)
10:55:20	28027/28027	---M-Z	200	added ('OK')	text/css	etag:%22ea32c22b492c%22	https://www.instagram.com/static/bundles/metro/ProfilePageContainer.css/ea32c22b492c.css	C:/My%20Web%20Sites/metabots/www.instagram.com/static/bundles/metro/ProfilePageContainer.css/ea32c22b492c.css	(from https://www.instagram.com/metabots_/?hl=id%20)
10:55:20	192496/192496	---M-Z	200	added ('OK')	text/css	etag:%22898dc92749ed%22	https://www.instagram.com/static/bundles/metro/Consumer.css/898dc92749ed.css	C:/My%20Web%20Sites/metabots/www.instagram.com/static/bundles/metro/Consumer.css/898dc92749ed.css	(from https://www.instagram.com/metabots_/?hl=id%20)
10:55:21	259769/259769	---M-Z	200	added ('OK')	text/javascript	etag:%22a18d155f0994%22	https://www.instagram.com/static/bundles/metro/Vendor.js/a18d155f0994.js	C:/My%20Web%20Sites/metabots/www.instagram.com/static/bundles/metro/Vendor.js/a18d155f0994.js	(from https://www.instagram.com/metabots_/?hl=id%20)
10:55:21	240001/240001	---M-Z	200	added ('OK')	text/javascript	etag:%22cbedeaf4dca3%22	https://www.instagram.com/static/bundles/metro/en_US.js/cbedeaf4dca3.js	C:/My%20Web%20Sites/metabots/www.instagram.com/static/bundles/metro/en_US.js/cbedeaf4dca3.js	(from https://www.instagram.com/metabots_/?hl=id%20)
10:55:21	0/0	---M-Z	200	added ('OK')	text/javascript	etag:%22c4ca4238a0b9%22	https://www.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js	C:/My%20Web%20Sites/metabots/www.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js	(from https://www.instagram.com/metabots_/?hl=id%20)
10:55:22	670555/670555	---M-Z	200	added ('OK')	text/javascript	etag:%22ac553edd97b0%22	https://www.instagram.com/static/bundles/metro/ConsumerUICommons.js/ac553edd97b0.js	C:/My%20Web%20Sites/metabots/www.instagram.com/static/bundles/metro/ConsumerUICommons.js/ac553edd97b0.js	(from https://www.instagram.com/metabots_/?hl=id%20)
10:55:22	1559362/1559362	---M-Z	200	added ('OK')	text/javascript	etag:%22667d8463d985%22	https://www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/667d8463d985.js	C:/My%20Web%20Sites/metabots/www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/667d8463d985.js	(from https://www.instagram.com/metabots_/?hl=id%20)
